factset_fund_id,fsym_id,adj_holding,reported_holding,Desktop Fund AUM
04K876-E,HKM5XZ-S,0.0,0,0
04BSZ3-E,HKM5XZ-S,0.0,0,0
04J19K-E,HKM5XZ-S,0.0,0,0
04GLNJ-E,HKM5XZ-S,0.0,0,0
04F5WY-E,HKM5XZ-S,0.0,0,0
04KR8D-E,HKM5XZ-S,0.0,0,0
04KR8D-E,HKM5XZ-S,0.0,0,0
04KR8D-E,HKM5XZ-S,0.0,0,0
04KR8D-E,HKM5XZ-S,0.0,0,0
04FYDG-E,HKM5XZ-S,0.0,0,0
04D366-E,HKM5XZ-S,0.0,0,0
04HKS1-E,HKM5XZ-S,0.0,0,
04J9D1-E,HKM5XZ-S,0.0,0,0
04HKS0-E,HKM5XZ-S,0.0,0,
04HKS3-E,HKM5XZ-S,0.0,0,
04HKS2-E,HKM5XZ-S,0.0,0,
04GGQQ-E,HKM5XZ-S,0.0,0,
04JQZK-E,HKM5XZ-S,0.0,0,
04LCGJ-E,HKM5XZ-S,1.0,1,
04H0XY-E,HKM5XZ-S,1.0,1,1
04KV1Q-E,HKM5XZ-S,1.0,1,0
04HKRZ-E,HKM5XZ-S,1.0,1,
04HKS2-E,HKM5XZ-S,1.0,1,
04HKS1-E,HKM5XZ-S,1.0,1,
04HKS3-E,HKM5XZ-S,1.0,1,
04HKS0-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04HKS0-E,HKM5XZ-S,1.0,1,
04HKS1-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04HKS2-E,HKM5XZ-S,1.0,1,
04HKRZ-E,HKM5XZ-S,1.0,1,
04HKS3-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04HKRZ-E,HKM5XZ-S,1.0,1,
04HKRZ-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04H01Z-E,HKM5XZ-S,1.0,1,0
04GGQQ-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04JQZK-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04JQZK-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04FWCZ-E,HKM5XZ-S,1.0,1,0
04FWCZ-E,HKM5XZ-S,1.0,1,0
04GGQQ-E,HKM5XZ-S,1.0,1,
04FWCZ-E,HKM5XZ-S,1.0,1,0
04GGQQ-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04FWCZ-E,HKM5XZ-S,1.0,1,0
04FWCZ-E,HKM5XZ-S,1.0,1,0
04GGQQ-E,HKM5XZ-S,1.0,1,
04G28Q-E,HKM5XZ-S,1.0,1,0
04G28Q-E,HKM5XZ-S,1.0,1,0
04FWCZ-E,HKM5XZ-S,1.0,1,0
04GGQQ-E,HKM5XZ-S,1.0,1,
04G28Q-E,HKM5XZ-S,1.0,1,0
04FWCZ-E,HKM5XZ-S,1.0,1,0
04GGQQ-E,HKM5XZ-S,1.0,1,
04FWCZ-E,HKM5XZ-S,1.0,1,0
04GGQQ-E,HKM5XZ-S,1.0,1,
04G28Q-E,HKM5XZ-S,1.0,1,0
04GGQQ-E,HKM5XZ-S,1.0,1,
04G28Q-E,HKM5XZ-S,1.0,1,0
04GGQQ-E,HKM5XZ-S,1.0,1,
04FWCZ-E,HKM5XZ-S,1.0,1,0
04G28Q-E,HKM5XZ-S,1.0,1,0
04G28Q-E,HKM5XZ-S,1.0,1,0
04GGQQ-E,HKM5XZ-S,1.0,1,
04G28Q-E,HKM5XZ-S,1.0,1,0
04GGQQ-E,HKM5XZ-S,1.0,1,
04G28Q-E,HKM5XZ-S,1.0,1,0
04GGQQ-E,HKM5XZ-S,1.0,1,
04GD24-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04G28Q-E,HKM5XZ-S,1.0,1,0
04G28Q-E,HKM5XZ-S,1.0,1,0
04FWCZ-E,HKM5XZ-S,1.0,1,0
04GGQQ-E,HKM5XZ-S,1.0,1,
04G28Q-E,HKM5XZ-S,1.0,1,0
04FWCZ-E,HKM5XZ-S,1.0,1,0
04GGQQ-E,HKM5XZ-S,1.0,1,
04G28Q-E,HKM5XZ-S,1.0,1,0
04GGQQ-E,HKM5XZ-S,1.0,1,
04FWCZ-E,HKM5XZ-S,1.0,1,0
04FWCZ-E,HKM5XZ-S,1.0,1,0
04GGQQ-E,HKM5XZ-S,1.0,1,
04G28Q-E,HKM5XZ-S,1.0,1,0
04GGQQ-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04GGQQ-E,HKM5XZ-S,1.0,1,
04D7NT-E,HKM5XZ-S,1.0,1,
04D1TP-E,HKM5XZ-S,1.0,1,
04G28W-E,HKM5XZ-S,1.0,1,0
04G28W-E,HKM5XZ-S,1.0,1,0
04CSXH-E,HKM5XZ-S,1.0,1,
04CLGQ-E,HKM5XZ-S,1.0,1,
04CSXH-E,HKM5XZ-S,1.0,1,
04CLGQ-E,HKM5XZ-S,1.0,1,
04FDJP-E,HKM5XZ-S,1.0,1,
04KRDY-E,HKM5XZ-S,2.0,2,0
04L0TJ-E,HKM5XZ-S,2.0,2,23
04JMFX-E,HKM5XZ-S,2.0,2,0
04JMFX-E,HKM5XZ-S,2.0,2,0
04HKS0-E,HKM5XZ-S,2.0,2,
04HKS3-E,HKM5XZ-S,2.0,2,
04KB6S-E,HKM5XZ-S,2.0,2,6
04G2ZY-E,HKM5XZ-S,2.0,2,6
04G2ZY-E,HKM5XZ-S,2.0,2,6
04G2ZY-E,HKM5XZ-S,2.0,2,6
04G2ZY-E,HKM5XZ-S,2.0,2,6
04G4J9-E,HKM5XZ-S,2.0,2,33
04G4J9-E,HKM5XZ-S,2.0,2,33
04G4J9-E,HKM5XZ-S,2.0,2,33
04HKRZ-E,HKM5XZ-S,2.0,2,
04G28W-E,HKM5XZ-S,2.0,2,0
04G28W-E,HKM5XZ-S,2.0,2,0
04HKRZ-E,HKM5XZ-S,2.0,2,
04HKRZ-E,HKM5XZ-S,2.0,2,
04FWCZ-E,HKM5XZ-S,2.0,2,0
04HKRZ-E,HKM5XZ-S,2.0,2,
04FWCZ-E,HKM5XZ-S,2.0,2,0
04HKRZ-E,HKM5XZ-S,2.0,2,
04FWCZ-E,HKM5XZ-S,2.0,2,0
04HKRZ-E,HKM5XZ-S,2.0,2,
04FWCZ-E,HKM5XZ-S,2.0,2,0
04G28Q-E,HKM5XZ-S,2.0,2,0
04G2ZY-E,HKM5XZ-S,2.0,2,6
04FWCZ-E,HKM5XZ-S,2.0,2,0
04HKRZ-E,HKM5XZ-S,2.0,2,
04G28Q-E,HKM5XZ-S,2.0,2,0
04G2ZY-E,HKM5XZ-S,2.0,2,6
04FWCZ-E,HKM5XZ-S,2.0,2,0
04HKRZ-E,HKM5XZ-S,2.0,2,
04G28Q-E,HKM5XZ-S,2.0,2,0
04FWCZ-E,HKM5XZ-S,2.0,2,0
04HKRZ-E,HKM5XZ-S,2.0,2,
04HKRZ-E,HKM5XZ-S,2.0,2,
04FWCZ-E,HKM5XZ-S,2.0,2,0
04HKRZ-E,HKM5XZ-S,2.0,2,
04HKRZ-E,HKM5XZ-S,2.0,2,
04DXM3-E,HKM5XZ-S,2.0,2,
04G28N-E,HKM5XZ-S,2.0,2,0
04H0XX-E,HKM5XZ-S,3.0,3,3
04L14V-E,HKM5XZ-S,3.0,3,110
04KSXW-E,HKM5XZ-S,3.0,3,0
04HM84-E,HKM5XZ-S,3.0,3,0
04JQNK-E,HKM5XZ-S,3.0,3,362
04H0X2-E,HKM5XZ-S,3.0,3,
04HKS2-E,HKM5XZ-S,3.0,3,
04HKS3-E,HKM5XZ-S,3.0,3,
04HKS0-E,HKM5XZ-S,3.0,3,
04HKS2-E,HKM5XZ-S,3.0,3,
04JQNK-E,HKM5XZ-S,3.0,3,362
04G4J9-E,HKM5XZ-S,3.0,3,33
04HVV4-E,HKM5XZ-S,3.0,3,0
04G2ZY-E,HKM5XZ-S,3.0,3,6
04D2YW-E,HKM5XZ-S,3.0,3,0
04G2ZY-E,HKM5XZ-S,3.0,3,6
04G2ZY-E,HKM5XZ-S,3.0,3,6
04JQNK-E,HKM5XZ-S,3.0,3,362
04G2ZY-E,HKM5XZ-S,3.0,3,6
04G2ZY-E,HKM5XZ-S,3.0,3,6
04G2ZY-E,HKM5XZ-S,3.0,3,6
04G2ZY-E,HKM5XZ-S,3.0,3,6
04G2ZY-E,HKM5XZ-S,3.0,3,6
04G2ZY-E,HKM5XZ-S,3.0,3,6
04HKRZ-E,HKM5XZ-S,3.0,3,
04G2ZY-E,HKM5XZ-S,3.0,3,6
04DG5F-E,HKM5XZ-S,3.0,3,
04G2ZY-E,HKM5XZ-S,3.0,3,6
04G2ZY-E,HKM5XZ-S,3.0,3,6
04G2ZY-E,HKM5XZ-S,3.0,3,6
04G2ZY-E,HKM5XZ-S,3.0,3,6
04HXW8-E,HKM5XZ-S,3.0,3,0
04G2ZY-E,HKM5XZ-S,3.0,3,6
04GD24-E,HKM5XZ-S,3.0,3,
04HKRZ-E,HKM5XZ-S,3.0,3,
04HKRZ-E,HKM5XZ-S,3.0,3,
04HKRZ-E,HKM5XZ-S,3.0,3,
04HKRZ-E,HKM5XZ-S,3.0,3,
04DXM3-E,HKM5XZ-S,3.0,3,
04FDJP-E,HKM5XZ-S,3.0,3,
04DCP1-E,HKM5XZ-S,3.0,3,
04HM84-E,HKM5XZ-S,4.0,4,0
04L14V-E,HKM5XZ-S,4.0,4,110
04KR12-E,HKM5XZ-S,4.0,4,47
04KB6S-E,HKM5XZ-S,4.0,4,6
04KR12-E,HKM5XZ-S,4.0,4,47
04KR12-E,HKM5XZ-S,4.0,4,47
04HM84-E,HKM5XZ-S,4.0,4,0
04GGQS-E,HKM5XZ-S,4.0,4,0
04HM84-E,HKM5XZ-S,4.0,4,0
04GGQS-E,HKM5XZ-S,4.0,4,0
04GGQS-E,HKM5XZ-S,4.0,4,0
04HM84-E,HKM5XZ-S,4.0,4,0
04HM84-E,HKM5XZ-S,4.0,4,0
04G2ZY-E,HKM5XZ-S,4.0,4,6
04BHM3-E,HKM5XZ-S,4.0,4,0
04JQNK-E,HKM5XZ-S,4.0,4,362
04H13M-E,HKM5XZ-S,4.0,4,0
04H13M-E,HKM5XZ-S,4.0,4,0
04HKRZ-E,HKM5XZ-S,4.0,4,
04H13M-E,HKM5XZ-S,4.0,4,0
04HKRZ-E,HKM5XZ-S,4.0,4,
04H13M-E,HKM5XZ-S,4.0,4,0
04H13M-E,HKM5XZ-S,4.0,4,0
04H13M-E,HKM5XZ-S,4.0,4,0
04H13M-E,HKM5XZ-S,4.0,4,0
04H13M-E,HKM5XZ-S,4.0,4,0
04H13M-E,HKM5XZ-S,4.0,4,0
04H13M-E,HKM5XZ-S,4.0,4,0
04H13M-E,HKM5XZ-S,4.0,4,0
04H13M-E,HKM5XZ-S,4.0,4,0
04H13M-E,HKM5XZ-S,4.0,4,0
04H13M-E,HKM5XZ-S,4.0,4,0
04H13M-E,HKM5XZ-S,4.0,4,0
04H13M-E,HKM5XZ-S,4.0,4,0
04H13M-E,HKM5XZ-S,4.0,4,0
04H13M-E,HKM5XZ-S,4.0,4,0
04H13M-E,HKM5XZ-S,4.0,4,0
04D1TQ-E,HKM5XZ-S,4.0,4,
04L0TK-E,HKM5XZ-S,5.0,5,41
04JGMW-E,HKM5XZ-S,5.0,5,0
04JGMW-E,HKM5XZ-S,5.0,5,0
04JGMW-E,HKM5XZ-S,5.0,5,0
04JGMW-E,HKM5XZ-S,5.0,5,0
04HM84-E,HKM5XZ-S,5.0,5,0
04KFYN-E,HKM5XZ-S,5.0,5,6326
04JGMW-E,HKM5XZ-S,5.0,5,0
04KFYN-E,HKM5XZ-S,5.0,5,6326
04KFYN-E,HKM5XZ-S,5.0,5,6326
04HM84-E,HKM5XZ-S,5.0,5,0
04HM84-E,HKM5XZ-S,5.0,5,0
04HM84-E,HKM5XZ-S,5.0,5,0
04JM45-E,HKM5XZ-S,5.0,5,
04G2ZY-E,HKM5XZ-S,5.0,5,6
04JM45-E,HKM5XZ-S,5.0,5,
04JM45-E,HKM5XZ-S,5.0,5,
04GD24-E,HKM5XZ-S,5.0,5,
04D1TR-E,HKM5XZ-S,5.0,5,
04D1TS-E,HKM5XZ-S,5.0,5,
04FDJP-E,HKM5XZ-S,5.0,5,
04FDJP-E,HKM5XZ-S,5.0,5,
04G2ZY-E,HKM5XZ-S,6.0,6,6
04G2ZY-E,HKM5XZ-S,6.0,6,6
04G2ZY-E,HKM5XZ-S,6.0,6,6
04K94Z-E,HKM5XZ-S,6.0,6,6
04KB6S-E,HKM5XZ-S,6.0,6,6
04BQ4R-E,HKM5XZ-S,6.0,6,6
04GJRY-E,HKM5XZ-S,6.0,6,28
04BQ4R-E,HKM5XZ-S,6.0,6,6
04K94Z-E,HKM5XZ-S,6.0,6,6
04BQ4R-E,HKM5XZ-S,6.0,6,6
04BQ4R-E,HKM5XZ-S,6.0,6,6
04DX83-E,HKM5XZ-S,6.0,6,0
04DX83-E,HKM5XZ-S,6.0,6,0
04BQ4R-E,HKM5XZ-S,6.0,6,6
04HM84-E,HKM5XZ-S,6.0,6,0
04HM84-E,HKM5XZ-S,6.0,6,0
04HKRZ-E,HKM5XZ-S,6.0,6,
04BQ4R-E,HKM5XZ-S,6.0,6,6
04BQ4R-E,HKM5XZ-S,6.0,6,6
04G2ZY-E,HKM5XZ-S,6.0,6,6
04G2ZY-E,HKM5XZ-S,6.0,6,6
04G2ZY-E,HKM5XZ-S,6.0,6,6
04G2ZY-E,HKM5XZ-S,6.0,6,6
04G2ZY-E,HKM5XZ-S,6.0,6,6
04G2ZY-E,HKM5XZ-S,6.0,6,6
04G2ZY-E,HKM5XZ-S,6.0,6,6
04G2ZY-E,HKM5XZ-S,6.0,6,6
04G2ZY-E,HKM5XZ-S,6.0,6,6
04G2ZY-E,HKM5XZ-S,6.0,6,6
04G2ZY-E,HKM5XZ-S,6.0,6,6
04G2ZY-E,HKM5XZ-S,6.0,6,6
04F9HZ-E,HKM5XZ-S,6.0,6,
04F5K0-E,HKM5XZ-S,6.0,6,
04FYCR-E,HKM5XZ-S,6.0,6,
04F5K0-E,HKM5XZ-S,6.0,6,
04L7H9-E,HKM5XZ-S,7.0,7,7
04L7H9-E,HKM5XZ-S,7.0,7,7
04C69Y-E,HKM5XZ-S,7.0,7,8
04L0TJ-E,HKM5XZ-S,7.0,7,23
04KB6S-E,HKM5XZ-S,7.0,7,6
04BV2P-E,HKM5XZ-S,7.0,7,0
04HM53-E,HKM5XZ-S,7.0,7,0
04G2ZY-E,HKM5XZ-S,7.0,7,6
04G2ZY-E,HKM5XZ-S,7.0,7,6
04G2ZY-E,HKM5XZ-S,7.0,7,6
04G2ZY-E,HKM5XZ-S,7.0,7,6
04G2ZY-E,HKM5XZ-S,7.0,7,6
04G2ZY-E,HKM5XZ-S,7.0,7,6
04KV1V-E,HKM5XZ-S,7.0,7,0
04G2ZY-E,HKM5XZ-S,7.0,7,6
04G2ZY-E,HKM5XZ-S,7.0,7,6
04G2ZY-E,HKM5XZ-S,7.0,7,6
04G2ZY-E,HKM5XZ-S,7.0,7,6
04G2ZY-E,HKM5XZ-S,7.0,7,6
04GGQS-E,HKM5XZ-S,7.0,7,0
04G2ZY-E,HKM5XZ-S,7.0,7,6
04G2ZY-E,HKM5XZ-S,7.0,7,6
04G2ZY-E,HKM5XZ-S,7.0,7,6
04HKRZ-E,HKM5XZ-S,7.0,7,
04G28W-E,HKM5XZ-S,7.0,7,0
04G28W-E,HKM5XZ-S,7.0,7,0
04G2ZY-E,HKM5XZ-S,7.0,7,6
04GD24-E,HKM5XZ-S,7.0,7,
04D5JD-E,HKM5XZ-S,7.0,7,
04D5JD-E,HKM5XZ-S,7.0,7,
04F5K0-E,HKM5XZ-S,7.0,7,
04F5K0-E,HKM5XZ-S,7.0,7,
04F5K0-E,HKM5XZ-S,7.0,7,
04F5K0-E,HKM5XZ-S,7.0,7,
04F5K0-E,HKM5XZ-S,7.0,7,
04F9HZ-E,HKM5XZ-S,7.0,7,
04F9HZ-E,HKM5XZ-S,7.0,7,
04F5K0-E,HKM5XZ-S,7.0,7,
04F5K0-E,HKM5XZ-S,7.0,7,
04C9Y8-E,HKM5XZ-S,7.0,7,
04C9Y8-E,HKM5XZ-S,7.0,7,
04L7R2-E,HKM5XZ-S,8.0,8,0
04C69Y-E,HKM5XZ-S,8.0,8,8
04L7R2-E,HKM5XZ-S,8.0,8,0
04G2ZY-E,HKM5XZ-S,8.0,8,6
04GD82-E,HKM5XZ-S,8.0,8,37
04G2ZY-E,HKM5XZ-S,8.0,8,6
04G2ZY-E,HKM5XZ-S,8.0,8,6
04G2ZY-E,HKM5XZ-S,8.0,8,6
04G2ZY-E,HKM5XZ-S,8.0,8,6
04JJVD-E,HKM5XZ-S,8.0,8,8
04G2ZY-E,HKM5XZ-S,8.0,8,6
04G2ZY-E,HKM5XZ-S,8.0,8,6
04G2ZY-E,HKM5XZ-S,8.0,8,6
04G2ZY-E,HKM5XZ-S,8.0,8,6
04KR12-E,HKM5XZ-S,8.0,8,47
04H0XB-E,HKM5XZ-S,8.0,8,
04G2ZY-E,HKM5XZ-S,8.0,8,6
04HKS1-E,HKM5XZ-S,8.0,8,
04G2ZY-E,HKM5XZ-S,8.0,8,6
04HKRZ-E,HKM5XZ-S,8.0,8,
04HKRZ-E,HKM5XZ-S,8.0,8,
04HKRZ-E,HKM5XZ-S,8.0,8,
04HKRZ-E,HKM5XZ-S,8.0,8,
04HQBZ-E,HKM5XZ-S,8.0,8,
04GJRY-E,HKM5XZ-S,8.0,8,28
04G28W-E,HKM5XZ-S,8.0,8,0
04G2ZY-E,HKM5XZ-S,8.0,8,6
04G2ZY-E,HKM5XZ-S,8.0,8,6
04G2ZY-E,HKM5XZ-S,8.0,8,6
04G2ZY-E,HKM5XZ-S,8.0,8,6
04HJVD-E,HKM5XZ-S,8.0,8,0
04D5JD-E,HKM5XZ-S,8.0,8,
04FYCR-E,HKM5XZ-S,8.0,8,
04F5K0-E,HKM5XZ-S,8.0,8,
04F5K0-E,HKM5XZ-S,8.0,8,
04F9HZ-E,HKM5XZ-S,8.0,8,
04F5K0-E,HKM5XZ-S,8.0,8,
04F9HZ-E,HKM5XZ-S,8.0,8,
04F5K0-E,HKM5XZ-S,8.0,8,
04F5K0-E,HKM5XZ-S,8.0,8,
04F5K0-E,HKM5XZ-S,8.0,8,
04F9HZ-E,HKM5XZ-S,8.0,8,
04F5K0-E,HKM5XZ-S,8.0,8,
04F5K0-E,HKM5XZ-S,8.0,8,
04F5K0-E,HKM5XZ-S,8.0,8,
04F5K0-E,HKM5XZ-S,8.0,8,
04F5K0-E,HKM5XZ-S,8.0,8,
04F5K0-E,HKM5XZ-S,8.0,8,
04F5K0-E,HKM5XZ-S,8.0,8,
04CR0C-E,HKM5XZ-S,8.0,8,
04HM84-E,HKM5XZ-S,9.0,9,0
04HM53-E,HKM5XZ-S,9.0,9,0
04HM53-E,HKM5XZ-S,9.0,9,0
04HM53-E,HKM5XZ-S,9.0,9,0
04KNZP-E,HKM5XZ-S,9.0,9,13
04HM53-E,HKM5XZ-S,9.0,9,0
04J98J-E,HKM5XZ-S,9.0,9,0
04J98J-E,HKM5XZ-S,9.0,9,0
04H0XB-E,HKM5XZ-S,9.0,9,
04HKRZ-E,HKM5XZ-S,9.0,9,
04HKRZ-E,HKM5XZ-S,9.0,9,
04HKRZ-E,HKM5XZ-S,9.0,9,
04HKRZ-E,HKM5XZ-S,9.0,9,
04HKRZ-E,HKM5XZ-S,9.0,9,
04HKRZ-E,HKM5XZ-S,9.0,9,
04HKRZ-E,HKM5XZ-S,9.0,9,
04HKRZ-E,HKM5XZ-S,9.0,9,
04G4J9-E,HKM5XZ-S,9.0,9,33
04HKRZ-E,HKM5XZ-S,9.0,9,
04HKRZ-E,HKM5XZ-S,9.0,9,
04G28W-E,HKM5XZ-S,9.0,9,0
04G28W-E,HKM5XZ-S,9.0,9,0
04G2ZY-E,HKM5XZ-S,9.0,9,6
04G2ZY-E,HKM5XZ-S,9.0,9,6
04G2ZY-E,HKM5XZ-S,9.0,9,6
04FYCR-E,HKM5XZ-S,9.0,9,
04FYCR-E,HKM5XZ-S,9.0,9,
04D5JD-E,HKM5XZ-S,9.0,9,
04FYCR-E,HKM5XZ-S,9.0,9,
04D5JD-E,HKM5XZ-S,9.0,9,
04D5JD-E,HKM5XZ-S,9.0,9,
04FYCR-E,HKM5XZ-S,9.0,9,
04GQDT-E,HKM5XZ-S,9.0,9,
04FYCR-E,HKM5XZ-S,9.0,9,
04FYCR-E,HKM5XZ-S,9.0,9,
04G579-E,HKM5XZ-S,9.0,9,
04F11B-E,HKM5XZ-S,9.0,9,
04F11B-E,HKM5XZ-S,9.0,9,
04F11B-E,HKM5XZ-S,9.0,9,
04KW0Q-E,HKM5XZ-S,10.0,10,10
04L5D4-E,HKM5XZ-S,10.0,10,10
04KW0Q-E,HKM5XZ-S,10.0,10,10
04L5D4-E,HKM5XZ-S,10.0,10,10
04KW0Q-E,HKM5XZ-S,10.0,10,10
04KW0Q-E,HKM5XZ-S,10.0,10,10
04KW0Q-E,HKM5XZ-S,10.0,10,10
04GD82-E,HKM5XZ-S,10.0,10,37
04KR12-E,HKM5XZ-S,10.0,10,47
04KR12-E,HKM5XZ-S,10.0,10,47
04KYQR-E,HKM5XZ-S,10.0,10,10
04KR12-E,HKM5XZ-S,10.0,10,47
04KR12-E,HKM5XZ-S,10.0,10,47
04KR12-E,HKM5XZ-S,10.0,10,47
04HKRZ-E,HKM5XZ-S,10.0,10,
04D5K0-E,HKM5XZ-S,10.0,10,0
04D5K0-E,HKM5XZ-S,10.0,10,0
04D5K0-E,HKM5XZ-S,10.0,10,0
04F2T6-E,HKM5XZ-S,10.0,10,0
04D5K0-E,HKM5XZ-S,10.0,10,0
04F2T6-E,HKM5XZ-S,10.0,10,0
04D5K0-E,HKM5XZ-S,10.0,10,0
04D5K0-E,HKM5XZ-S,10.0,10,0
04HM84-E,HKM5XZ-S,10.0,10,0
04D5K0-E,HKM5XZ-S,10.0,10,0
04D5K0-E,HKM5XZ-S,10.0,10,0
04D5K0-E,HKM5XZ-S,10.0,10,0
04HM84-E,HKM5XZ-S,10.0,10,0
04G28W-E,HKM5XZ-S,10.0,10,0
04J993-E,HKM5XZ-S,10.0,10,
04J2GC-E,HKM5XZ-S,10.0,10,2951
04GD24-E,HKM5XZ-S,10.0,10,
04F9HZ-E,HKM5XZ-S,10.0,10,
04CC1G-E,HKM5XZ-S,10.0,10,
04D5JD-E,HKM5XZ-S,10.0,10,
04FDJP-E,HKM5XZ-S,10.0,10,
04FDJP-E,HKM5XZ-S,10.0,10,
04F11B-E,HKM5XZ-S,10.0,10,
04K950-E,HKM5XZ-S,11.0,11,11
04KHQM-E,HKM5XZ-S,11.0,11,0
04JBB5-E,HKM5XZ-S,11.0,11,0
04KR12-E,HKM5XZ-S,11.0,11,47
04JJVD-E,HKM5XZ-S,11.0,11,8
04GJRY-E,HKM5XZ-S,11.0,11,28
04KNZP-E,HKM5XZ-S,11.0,11,13
04JR1R-E,HKM5XZ-S,11.0,11,0
04KNZP-E,HKM5XZ-S,11.0,11,13
04HKS1-E,HKM5XZ-S,11.0,11,
04KBMQ-E,HKM5XZ-S,11.0,11,0
04KBMQ-E,HKM5XZ-S,11.0,11,0
04KBMQ-E,HKM5XZ-S,11.0,11,0
04J8LR-E,HKM5XZ-S,11.0,11,0
04KBMQ-E,HKM5XZ-S,11.0,11,0
04KBMQ-E,HKM5XZ-S,11.0,11,0
04KBMQ-E,HKM5XZ-S,11.0,11,0
04GD82-E,HKM5XZ-S,11.0,11,37
04GD82-E,HKM5XZ-S,11.0,11,37
04HM84-E,HKM5XZ-S,11.0,11,0
04HM84-E,HKM5XZ-S,11.0,11,0
04HM84-E,HKM5XZ-S,11.0,11,0
04BRD0-E,HKM5XZ-S,11.0,11,0
04HM84-E,HKM5XZ-S,11.0,11,0
04GJRY-E,HKM5XZ-S,11.0,11,28
04GJRY-E,HKM5XZ-S,11.0,11,28
04GJRY-E,HKM5XZ-S,11.0,11,28
04GJRY-E,HKM5XZ-S,11.0,11,28
04GJRY-E,HKM5XZ-S,11.0,11,28
04DCZX-E,HKM5XZ-S,11.0,11,0
04DCZX-E,HKM5XZ-S,11.0,11,0
04DCZX-E,HKM5XZ-S,11.0,11,0
04CQ41-E,HKM5XZ-S,12.0,12,0
04KR12-E,HKM5XZ-S,12.0,12,47
04DX83-E,HKM5XZ-S,12.0,12,0
04KNZP-E,HKM5XZ-S,12.0,12,13
04DX83-E,HKM5XZ-S,12.0,12,0
04JBB5-E,HKM5XZ-S,12.0,12,0
04DX83-E,HKM5XZ-S,12.0,12,0
04DX83-E,HKM5XZ-S,12.0,12,0
04HM53-E,HKM5XZ-S,12.0,12,0
04HM53-E,HKM5XZ-S,12.0,12,0
04HM53-E,HKM5XZ-S,12.0,12,0
04HM53-E,HKM5XZ-S,12.0,12,0
04DG3N-E,HKM5XZ-S,12.0,12,
04HM53-E,HKM5XZ-S,12.0,12,0
04GD82-E,HKM5XZ-S,12.0,12,37
04GD82-E,HKM5XZ-S,12.0,12,37
04GD82-E,HKM5XZ-S,12.0,12,37
04GD82-E,HKM5XZ-S,12.0,12,37
04JW1J-E,HKM5XZ-S,12.0,12,163
04HM84-E,HKM5XZ-S,12.0,12,0
04HM84-E,HKM5XZ-S,12.0,12,0
04GD24-E,HKM5XZ-S,12.0,12,
04G2VL-E,HKM5XZ-S,12.0,12,0
04CBQ7-E,HKM5XZ-S,12.0,12,0
04CBQ5-E,HKM5XZ-S,12.0,12,0
04CBQ5-E,HKM5XZ-S,12.0,12,0
04CBQ7-E,HKM5XZ-S,12.0,12,0
04G2VL-E,HKM5XZ-S,12.0,12,0
04DCP1-E,HKM5XZ-S,12.0,12,
04C9Y8-E,HKM5XZ-S,12.0,12,
04G2VL-E,HKM5XZ-S,12.0,12,0
04KWQ1-E,HKM5XZ-S,13.0,13,13
04KNZP-E,HKM5XZ-S,13.0,13,13
04KWQ1-E,HKM5XZ-S,13.0,13,13
04GJRY-E,HKM5XZ-S,13.0,13,28
04KWQ1-E,HKM5XZ-S,13.0,13,13
04KWQ1-E,HKM5XZ-S,13.0,13,13
04L0TK-E,HKM5XZ-S,13.0,13,41
04CQ41-E,HKM5XZ-S,13.0,13,0
04CQ41-E,HKM5XZ-S,13.0,13,0
04KNZP-E,HKM5XZ-S,13.0,13,13
04G4J9-E,HKM5XZ-S,13.0,13,33
04G4J9-E,HKM5XZ-S,13.0,13,33
04HM84-E,HKM5XZ-S,13.0,13,0
04HM84-E,HKM5XZ-S,13.0,13,0
04HM84-E,HKM5XZ-S,13.0,13,0
04HM84-E,HKM5XZ-S,13.0,13,0
